TIMESTAMP,PM2.5,PM10,SO2,CO,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2016-10-17 20:00:00,55.82,76.19,34.23,1.09,October,Post-Monsoon,Diwali Festival Season,92.93724137931034,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-17 21:00:00,68.57,88.94,31.22,1.09,October,Post-Monsoon,Diwali Festival Season,126.84241379310342,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-17 22:00:00,75.71,96.08,27.16,1.09,October,Post-Monsoon,Diwali Festival Season,151.21689655172412,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-17 23:00:00,69.3,89.67,25.76,1.09,October,Post-Monsoon,Diwali Festival Season,129.33448275862068,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 00:00:00,67.13,87.5,22.56,1.09,October,Post-Monsoon,Diwali Festival Season,121.92655172413791,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 01:00:00,66.47,86.84,19.14,1.09,October,Post-Monsoon,Diwali Festival Season,119.67344827586206,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 02:00:00,74.42,94.79,17.42,1.09,October,Post-Monsoon,Diwali Festival Season,146.81310344827585,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 03:00:00,59.77,80.14,16.46,1.09,October,Post-Monsoon,Diwali Festival Season,99.61137931034483,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 04:00:00,60.96,81.32,14.78,1.09,October,Post-Monsoon,Diwali Festival Season,81.32,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 05:00:00,56.15,76.52,15.01,1.09,October,Post-Monsoon,Diwali Festival Season,93.4948275862069,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 06:00:00,71.38,91.75,16.68,1.09,October,Post-Monsoon,Diwali Festival Season,136.43517241379308,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 07:00:00,59.97,80.34,17.49,1.09,October,Post-Monsoon,Diwali Festival Season,99.94931034482758,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 08:00:00,64.71,85.08,17.3,1.09,October,Post-Monsoon,Diwali Festival Season,113.66517241379309,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 09:00:00,58.1,78.47,16.38,1.09,October,Post-Monsoon,Diwali Festival Season,96.7896551724138,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 10:00:00,57.7,78.07,17.01,1.09,October,Post-Monsoon,Diwali Festival Season,96.11379310344827,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 11:00:00,59.6,79.97,16.81,1.09,October,Post-Monsoon,Diwali Festival Season,99.32413793103449,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 12:00:00,64.19,87.01,15.55,1.14,October,Post-Monsoon,Diwali Festival Season,111.88999999999999,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 13:00:00,68.44,91.81,14.95,1.18,October,Post-Monsoon,Diwali Festival Season,126.39862068965516,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 14:00:00,58.7,82.06,14.16,1.18,October,Post-Monsoon,Diwali Festival Season,97.80344827586208,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 15:00:00,56.75,80.12,13.63,1.18,October,Post-Monsoon,Diwali Festival Season,94.50862068965517,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 16:00:00,50.15,73.52,12.75,1.18,October,Post-Monsoon,Diwali Festival Season,83.35689655172413,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 17:00:00,58.19,81.56,11.5,1.18,October,Post-Monsoon,Diwali Festival Season,96.94172413793103,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 18:00:00,54.59,77.96,13.76,1.18,October,Post-Monsoon,Diwali Festival Season,90.85896551724139,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 19:00:00,63.89,87.26,18.28,1.18,October,Post-Monsoon,Diwali Festival Season,110.86586206896553,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 20:00:00,66.67,90.04,19.24,1.18,October,Post-Monsoon,Diwali Festival Season,120.35620689655173,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 21:00:00,55.0,78.37,17.24,1.18,October,Post-Monsoon,Diwali Festival Season,91.55172413793103,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 22:00:00,58.28,81.65,16.74,1.18,October,Post-Monsoon,Diwali Festival Season,97.09379310344828,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-18 23:00:00,57.81,81.18,15.43,1.18,October,Post-Monsoon,Diwali Festival Season,96.2996551724138,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 00:00:00,59.21,82.58,12.2,1.18,October,Post-Monsoon,Diwali Festival Season,98.6651724137931,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 01:00:00,52.53,75.9,10.74,1.18,October,Post-Monsoon,Diwali Festival Season,87.37827586206896,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 02:00:00,61.76,85.13,10.55,1.18,October,Post-Monsoon,Diwali Festival Season,103.59448275862069,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 03:00:00,56.54,79.91,10.38,1.18,October,Post-Monsoon,Diwali Festival Season,94.15379310344827,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 04:00:00,61.54,84.91,10.16,1.18,October,Post-Monsoon,Diwali Festival Season,102.84344827586207,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 05:00:00,71.1,94.47,9.95,1.18,October,Post-Monsoon,Diwali Festival Season,135.47931034482758,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 06:00:00,50.38,73.74,11.07,1.18,October,Post-Monsoon,Diwali Festival Season,83.74551724137932,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 07:00:00,51.9,75.27,12.69,1.18,October,Post-Monsoon,Diwali Festival Season,86.31379310344828,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 08:00:00,61.87,85.24,15.27,1.18,October,Post-Monsoon,Diwali Festival Season,103.96999999999998,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 09:00:00,58.83,82.2,15.12,1.18,October,Post-Monsoon,Diwali Festival Season,98.02310344827586,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 10:00:00,55.14,78.51,15.96,1.18,October,Post-Monsoon,Diwali Festival Season,91.78827586206896,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 11:00:00,54.9,78.27,15.86,1.18,October,Post-Monsoon,Diwali Festival Season,91.38275862068966,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 12:00:00,56.78,80.15,13.91,1.18,October,Post-Monsoon,Diwali Festival Season,94.5593103448276,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 13:00:00,61.03,84.4,12.59,1.18,October,Post-Monsoon,Diwali Festival Season,101.10241379310345,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 14:00:00,52.63,76.0,12.44,1.18,October,Post-Monsoon,Diwali Festival Season,87.54724137931035,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 15:00:00,56.32,79.69,11.85,1.18,October,Post-Monsoon,Diwali Festival Season,93.78206896551724,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 16:00:00,52.58,75.95,11.25,1.18,October,Post-Monsoon,Diwali Festival Season,87.46275862068966,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 17:00:00,47.28,70.65,12.75,1.18,October,Post-Monsoon,Diwali Festival Season,78.50758620689655,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 18:00:00,61.49,84.86,16.83,1.18,October,Post-Monsoon,Diwali Festival Season,102.67275862068966,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 19:00:00,58.19,81.56,23.74,1.18,October,Post-Monsoon,Diwali Festival Season,96.94172413793103,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 20:00:00,63.98,87.35,31.19,1.18,October,Post-Monsoon,Diwali Festival Season,111.17310344827585,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 21:00:00,58.07,81.44,22.5,1.18,October,Post-Monsoon,Diwali Festival Season,96.73896551724138,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 22:00:00,53.02,76.39,19.97,1.18,October,Post-Monsoon,Diwali Festival Season,88.20620689655172,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-19 23:00:00,51.89,75.26,18.83,1.18,October,Post-Monsoon,Diwali Festival Season,86.29689655172413,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 00:00:00,22.0,36.28,15.44,1.18,October,Post-Monsoon,Diwali Festival Season,55.35555555555555,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 01:00:00,85.79,109.16,12.54,1.18,October,Post-Monsoon,Diwali Festival Season,185.6279310344828,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 02:00:00,79.15,102.52,12.35,1.18,October,Post-Monsoon,Diwali Festival Season,162.96034482758623,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 03:00:00,68.41,91.78,11.43,1.18,October,Post-Monsoon,Diwali Festival Season,126.29620689655171,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 04:00:00,57.51,80.88,11.38,1.18,October,Post-Monsoon,Diwali Festival Season,95.79275862068965,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 05:00:00,52.69,76.06,11.6,1.18,October,Post-Monsoon,Diwali Festival Season,87.64862068965516,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 06:00:00,49.1,72.46,12.94,1.18,October,Post-Monsoon,Diwali Festival Season,81.58275862068966,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 07:00:00,50.0,73.38,14.65,1.18,October,Post-Monsoon,Diwali Festival Season,83.10344827586206,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 08:00:00,59.71,83.08,18.09,1.17,October,Post-Monsoon,Diwali Festival Season,99.51,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 09:00:00,65.84,89.21,16.22,1.17,October,Post-Monsoon,Diwali Festival Season,117.52275862068967,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 10:00:00,59.32,82.68,15.96,1.18,October,Post-Monsoon,Diwali Festival Season,98.85103448275862,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 11:00:00,57.96,81.33,14.79,1.18,October,Post-Monsoon,Diwali Festival Season,96.55310344827586,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 12:00:00,56.41,79.78,13.05,1.18,October,Post-Monsoon,Diwali Festival Season,93.93413793103448,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 13:00:00,56.49,79.85,11.73,1.18,October,Post-Monsoon,Diwali Festival Season,94.06931034482758,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 14:00:00,50.06,73.43,10.53,1.18,October,Post-Monsoon,Diwali Festival Season,83.2048275862069,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 15:00:00,52.46,75.82,10.32,1.18,October,Post-Monsoon,Diwali Festival Season,87.26,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 16:00:00,51.25,74.61,11.13,1.18,October,Post-Monsoon,Diwali Festival Season,85.2155172413793,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 17:00:00,56.63,80.0,10.56,1.18,October,Post-Monsoon,Diwali Festival Season,94.30586206896552,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 18:00:00,54.15,77.52,10.77,1.18,October,Post-Monsoon,Diwali Festival Season,90.11551724137931,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 19:00:00,62.1,85.47,13.14,1.18,October,Post-Monsoon,Diwali Festival Season,104.7551724137931,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 20:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 21:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 22:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-20 23:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 00:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 01:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 02:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 03:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 04:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 05:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 06:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 07:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 08:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 09:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 10:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 11:00:00,37.635000000000005,60.49,32.465,1.58,October,Post-Monsoon,Diwali Festival Season,77.13333333333334,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 12:00:00,62.41,85.78,39.71,1.17,October,Post-Monsoon,Diwali Festival Season,105.81344827586206,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 13:00:00,27.92,44.7,17.89,1.17,October,Post-Monsoon,Diwali Festival Season,54.8111111111111,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 14:00:00,37.635000000000005,60.49,12.24,1.18,October,Post-Monsoon,Diwali Festival Season,62.210862068965525,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 15:00:00,37.635000000000005,2.18,11.58,1.18,October,Post-Monsoon,Diwali Festival Season,62.210862068965525,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 16:00:00,9.01,20.07,10.7,1.18,October,Post-Monsoon,Diwali Festival Season,55.35555555555555,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 17:00:00,24.92,48.29,10.39,1.18,October,Post-Monsoon,Diwali Festival Season,55.35555555555555,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 18:00:00,51.85,75.22,13.61,1.18,October,Post-Monsoon,Diwali Festival Season,86.22931034482758,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 19:00:00,33.88,57.24,18.87,1.18,October,Post-Monsoon,Diwali Festival Season,57.24,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 20:00:00,51.91,75.27,19.26,1.18,October,Post-Monsoon,Diwali Festival Season,86.3306896551724,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 21:00:00,52.09,75.46,17.5,1.18,October,Post-Monsoon,Diwali Festival Season,86.63482758620691,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 22:00:00,50.04,73.4,19.67,1.18,October,Post-Monsoon,Diwali Festival Season,83.17103448275861,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-21 23:00:00,66.61,89.98,19.07,1.18,October,Post-Monsoon,Diwali Festival Season,120.15137931034482,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 00:00:00,54.68,78.05,18.21,1.18,October,Post-Monsoon,Diwali Festival Season,91.01103448275862,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 01:00:00,62.74,86.1,18.47,1.18,October,Post-Monsoon,Diwali Festival Season,106.94000000000001,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 02:00:00,61.87,85.24,24.33,1.18,October,Post-Monsoon,Diwali Festival Season,103.96999999999998,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 03:00:00,67.82,91.19,19.75,1.18,October,Post-Monsoon,Diwali Festival Season,124.28206896551723,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 04:00:00,62.12,85.49,16.72,1.18,October,Post-Monsoon,Diwali Festival Season,104.82344827586206,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 05:00:00,55.27,78.64,18.1,1.18,October,Post-Monsoon,Diwali Festival Season,92.00793103448277,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 06:00:00,61.81,85.18,16.89,1.18,October,Post-Monsoon,Diwali Festival Season,103.76517241379311,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 07:00:00,65.47,88.84,19.72,1.18,October,Post-Monsoon,Diwali Festival Season,116.25965517241379,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 08:00:00,66.34,89.72,16.9,1.18,October,Post-Monsoon,Diwali Festival Season,119.2296551724138,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 09:00:00,63.74,87.1,14.23,1.18,October,Post-Monsoon,Diwali Festival Season,110.35379310344828,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 10:00:00,62.25,85.62,13.88,1.18,October,Post-Monsoon,Diwali Festival Season,105.26724137931035,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 11:00:00,62.12,85.49,14.74,1.18,October,Post-Monsoon,Diwali Festival Season,104.82344827586206,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 12:00:00,61.33,84.7,14.03,1.18,October,Post-Monsoon,Diwali Festival Season,102.12655172413793,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 13:00:00,60.76,84.13,13.08,1.18,October,Post-Monsoon,Diwali Festival Season,84.13,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 14:00:00,55.19,78.56,11.87,1.18,October,Post-Monsoon,Diwali Festival Season,91.87275862068965,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 15:00:00,61.48,84.85,11.3,1.18,October,Post-Monsoon,Diwali Festival Season,102.63862068965516,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 16:00:00,60.64,84.0,10.79,1.18,October,Post-Monsoon,Diwali Festival Season,84.0,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 17:00:00,53.39,76.75,10.28,1.18,October,Post-Monsoon,Diwali Festival Season,88.83137931034483,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 18:00:00,64.33,87.7,12.22,1.18,October,Post-Monsoon,Diwali Festival Season,112.36793103448275,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 19:00:00,58.14,81.51,16.71,1.18,October,Post-Monsoon,Diwali Festival Season,96.85724137931035,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 20:00:00,67.23,90.6,20.13,1.18,October,Post-Monsoon,Diwali Festival Season,122.26793103448277,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 21:00:00,67.25,90.62,21.52,1.18,October,Post-Monsoon,Diwali Festival Season,122.33620689655172,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 22:00:00,62.57,85.94,21.8,1.18,October,Post-Monsoon,Diwali Festival Season,106.3596551724138,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-22 23:00:00,64.35,87.72,19.98,1.18,October,Post-Monsoon,Diwali Festival Season,112.43620689655171,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 00:00:00,65.28,88.65,16.52,1.18,October,Post-Monsoon,Diwali Festival Season,115.61103448275863,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 01:00:00,64.49,87.86,13.34,1.18,October,Post-Monsoon,Diwali Festival Season,112.91413793103446,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 02:00:00,59.84,83.21,12.17,1.18,October,Post-Monsoon,Diwali Festival Season,99.7296551724138,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 03:00:00,61.65,85.02,11.29,1.18,October,Post-Monsoon,Diwali Festival Season,103.21896551724137,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 04:00:00,60.69,84.06,11.89,1.18,October,Post-Monsoon,Diwali Festival Season,84.06,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 05:00:00,65.17,88.54,12.48,1.18,October,Post-Monsoon,Diwali Festival Season,115.23551724137931,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 06:00:00,60.62,83.99,12.04,1.18,October,Post-Monsoon,Diwali Festival Season,83.99,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 07:00:00,58.04,81.4,11.83,1.18,October,Post-Monsoon,Diwali Festival Season,96.68827586206896,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 08:00:00,59.43,82.8,11.59,1.18,October,Post-Monsoon,Diwali Festival Season,99.03689655172414,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 09:00:00,68.86,92.23,11.34,1.18,October,Post-Monsoon,Diwali Festival Season,127.83241379310344,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 10:00:00,48.17,71.54,12.18,1.18,October,Post-Monsoon,Diwali Festival Season,80.01137931034484,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 11:00:00,50.82,74.19,12.17,1.18,October,Post-Monsoon,Diwali Festival Season,84.48896551724138,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 12:00:00,56.48,79.85,11.96,1.18,October,Post-Monsoon,Diwali Festival Season,94.05241379310345,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 13:00:00,56.59,79.96,11.18,1.18,October,Post-Monsoon,Diwali Festival Season,94.23827586206897,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 14:00:00,46.99,70.36,11.89,1.18,October,Post-Monsoon,Diwali Festival Season,78.01758620689655,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 15:00:00,53.38,76.75,11.3,1.18,October,Post-Monsoon,Diwali Festival Season,88.8144827586207,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 16:00:00,59.31,82.68,10.42,1.18,October,Post-Monsoon,Diwali Festival Season,98.83413793103449,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 17:00:00,62.06,85.43,10.12,1.18,October,Post-Monsoon,Diwali Festival Season,104.61862068965517,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 18:00:00,63.82,87.19,9.92,1.18,October,Post-Monsoon,Diwali Festival Season,110.62689655172414,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 19:00:00,61.52,84.88,14.34,1.18,October,Post-Monsoon,Diwali Festival Season,102.77517241379311,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 20:00:00,70.4,93.77,19.74,1.18,October,Post-Monsoon,Diwali Festival Season,133.0896551724138,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 21:00:00,53.63,77.0,19.87,1.18,October,Post-Monsoon,Diwali Festival Season,89.23689655172414,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 22:00:00,65.53,88.9,20.05,1.18,October,Post-Monsoon,Diwali Festival Season,116.46448275862069,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-23 23:00:00,67.33,90.7,17.45,1.18,October,Post-Monsoon,Diwali Festival Season,122.60931034482758,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-24 00:00:00,58.33,81.7,14.49,1.18,October,Post-Monsoon,Diwali Festival Season,97.17827586206897,Satisfactory,Navi Mumbai,Maharashtra,19.0308262,73.0198537
2016-10-24 01:00:00,61.99,85.36,12.51,1.18,October,Post-Monsoon,Diwali Festival Season,104.3796551724138,Moderate,Navi Mumbai,Maharashtra,19.0308262,73.0198537
