TIMESTAMP,PM2.5,PM10,NO2,NH3,SO2,CO,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2024-01-05 21:00:00,28.17,59.06,25.7,0.27,1.61,0.12,January,Winter,Christmas & New Year,59.06,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 22:00:00,27.65,57.91,26.38,0.18,1.78,0.12,January,Winter,Christmas & New Year,57.91,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-05 23:00:00,28.66,60.15,35.78,0.15,1.69,0.12,January,Winter,Christmas & New Year,60.15,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 00:00:00,32.54,68.58,23.72,0.22,1.79,0.12,January,Winter,Christmas & New Year,68.58,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 01:00:00,34.12,72.0,19.33,0.22,1.86,0.12,January,Winter,Christmas & New Year,72.0,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 02:00:00,26.76,56.0,19.23,0.37,1.6,0.12,January,Winter,Christmas & New Year,56.0,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 03:00:00,25.34,52.92,19.36,0.12,1.62,0.12,January,Winter,Christmas & New Year,52.92,Satisfactory,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 04:00:00,23.53,48.98,18.8,4.0,1.84,0.12,January,Winter,Christmas & New Year,48.98,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 05:00:00,23.79,49.54,16.42,0.24,1.79,0.12,January,Winter,Christmas & New Year,49.54,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
2024-01-06 06:00:00,22.34,46.38,15.55,0.18,1.7,0.12,January,Winter,Christmas & New Year,46.38,Good,Ariyalur,Tamil Nadu,11.1530559,79.2585797
