TIMESTAMP,PM2.5,PM10,NO2,NH3,SO2,CO,O3,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE
2024-01-01 00:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 01:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 02:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 03:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 04:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 05:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 06:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 07:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 08:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 09:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 10:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 11:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 12:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 13:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 14:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 15:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 16:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 17:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 18:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 19:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 20:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 21:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 22:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-01 23:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 00:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 01:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 02:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 03:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 04:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 05:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 06:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 07:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 08:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 09:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 10:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 11:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 12:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 13:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 14:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 15:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 16:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 17:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 18:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 19:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 20:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 21:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 22:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-02 23:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-03 00:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-03 01:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-03 02:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-03 03:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-03 04:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-03 05:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-03 06:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-03 07:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-03 08:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-03 09:00:00,25.18,46.5,2.46,0.91,3.43,0.27,2.57,January,Winter,Christmas & New Year,46.5,Good,Naharlagun,Arunchal Pradesh
2024-01-03 10:00:00,31.83,57.0,1.68,0.62,2.32,0.16,1.73,January,Winter,Christmas & New Year,57.0,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-03 11:00:00,10.25,57.0,1.75,0.66,2.46,0.18,1.86,January,Winter,Christmas & New Year,57.0,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-03 12:00:00,2.92,4.5,1.82,0.67,2.54,0.2,1.9,January,Winter,Christmas & New Year,10.0,Good,Naharlagun,Arunchal Pradesh
2024-01-03 13:00:00,12.72,20.57,1.85,0.68,2.56,0.2,1.92,January,Winter,Christmas & New Year,21.200000000000003,Good,Naharlagun,Arunchal Pradesh
2024-01-03 14:00:00,11.28,19.75,1.84,0.68,2.56,0.17,1.92,January,Winter,Christmas & New Year,19.75,Good,Naharlagun,Arunchal Pradesh
2024-01-03 15:00:00,10.38,18.12,1.84,0.68,2.56,0.17,1.92,January,Winter,Christmas & New Year,18.12,Good,Naharlagun,Arunchal Pradesh
2024-01-03 16:00:00,13.83,20.75,1.85,0.68,2.57,0.3,1.93,January,Winter,Christmas & New Year,23.05,Good,Naharlagun,Arunchal Pradesh
2024-01-03 17:00:00,24.35,42.0,1.83,0.68,2.54,0.51,1.9,January,Winter,Christmas & New Year,42.0,Good,Naharlagun,Arunchal Pradesh
2024-01-03 18:00:00,77.42,120.62,1.84,0.67,2.55,0.49,1.91,January,Winter,Christmas & New Year,157.05448275862068,Moderate,Naharlagun,Arunchal Pradesh
2024-01-03 19:00:00,36.79,60.12,1.77,0.66,2.51,0.8,1.87,January,Winter,Christmas & New Year,60.78310344827586,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-03 20:00:00,63.29,104.89,1.78,0.66,2.5,1.04,1.88,January,Winter,Christmas & New Year,108.81758620689655,Moderate,Naharlagun,Arunchal Pradesh
2024-01-03 21:00:00,80.58,125.44,1.74,0.66,2.48,0.9,1.86,January,Winter,Christmas & New Year,167.84206896551723,Moderate,Naharlagun,Arunchal Pradesh
2024-01-03 22:00:00,71.92,116.5,1.78,0.65,2.44,0.75,1.84,January,Winter,Christmas & New Year,138.27862068965518,Moderate,Naharlagun,Arunchal Pradesh
2024-01-03 23:00:00,57.14,92.12,1.75,0.65,2.46,0.52,1.85,January,Winter,Christmas & New Year,95.16758620689654,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-04 00:00:00,31.52,56.52,1.72,0.64,2.38,0.37,1.78,January,Winter,Christmas & New Year,56.52,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-04 01:00:00,46.96,77.95,1.72,0.63,2.37,0.29,1.77,January,Winter,Christmas & New Year,77.96689655172415,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-04 02:00:00,27.06,43.5,1.72,0.64,2.38,0.22,1.81,January,Winter,Christmas & New Year,45.1,Good,Naharlagun,Arunchal Pradesh
2024-01-04 03:00:00,6.96,11.5,1.74,0.66,2.46,0.19,1.85,January,Winter,Christmas & New Year,11.6,Good,Naharlagun,Arunchal Pradesh
2024-01-04 04:00:00,14.5,23.73,1.69,0.62,2.37,0.21,1.78,January,Winter,Christmas & New Year,24.166666666666668,Good,Naharlagun,Arunchal Pradesh
2024-01-04 05:00:00,21.62,33.75,1.64,0.61,2.3,0.2,1.72,January,Winter,Christmas & New Year,36.03333333333334,Good,Naharlagun,Arunchal Pradesh
2024-01-04 06:00:00,28.66,46.88,1.69,0.62,2.34,0.26,1.73,January,Winter,Christmas & New Year,47.766666666666666,Good,Naharlagun,Arunchal Pradesh
2024-01-04 07:00:00,13.66,23.06,1.72,0.63,2.4,0.38,1.79,January,Winter,Christmas & New Year,23.06,Good,Naharlagun,Arunchal Pradesh
2024-01-04 08:00:00,40.92,62.12,1.65,0.62,2.33,0.31,1.75,January,Winter,Christmas & New Year,67.76137931034484,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-04 09:00:00,32.39,49.93,1.71,0.62,2.34,0.28,1.75,January,Winter,Christmas & New Year,53.34862068965517,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-04 10:00:00,25.61,39.75,1.76,0.66,2.46,0.23,1.86,January,Winter,Christmas & New Year,42.68333333333334,Good,Naharlagun,Arunchal Pradesh
2024-01-04 11:00:00,33.97,59.62,1.8,0.67,2.54,0.21,1.9,January,Winter,Christmas & New Year,59.62,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-04 12:00:00,23.16,36.05,1.8,0.66,2.51,0.2,1.91,January,Winter,Christmas & New Year,38.6,Good,Naharlagun,Arunchal Pradesh
2024-01-04 13:00:00,36.25,56.38,1.81,0.67,2.5,0.19,1.89,January,Winter,Christmas & New Year,59.87068965517241,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-04 14:00:00,17.38,26.88,1.8,0.66,2.5,0.19,1.87,January,Winter,Christmas & New Year,28.966666666666665,Good,Naharlagun,Arunchal Pradesh
2024-01-04 15:00:00,23.08,37.75,1.83,0.68,2.55,0.2,1.91,January,Winter,Christmas & New Year,38.46666666666667,Good,Naharlagun,Arunchal Pradesh
2024-01-04 16:00:00,28.67,47.04,1.84,0.66,2.54,0.27,1.89,January,Winter,Christmas & New Year,47.78333333333334,Good,Naharlagun,Arunchal Pradesh
2024-01-04 17:00:00,47.54,78.25,1.83,0.67,2.53,0.46,1.9,January,Winter,Christmas & New Year,78.94689655172414,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-04 18:00:00,56.13,90.62,1.84,0.67,2.56,0.87,1.92,January,Winter,Christmas & New Year,93.46103448275863,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-04 19:00:00,49.99,84.62,1.79,0.66,2.5,0.92,1.86,January,Winter,Christmas & New Year,84.62,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-04 20:00:00,78.54,124.69,1.79,0.66,2.48,0.88,1.87,January,Winter,Christmas & New Year,160.87793103448277,Moderate,Naharlagun,Arunchal Pradesh
2024-01-04 21:00:00,82.88,142.88,1.74,0.66,2.46,0.87,1.86,January,Winter,Christmas & New Year,175.69379310344826,Moderate,Naharlagun,Arunchal Pradesh
2024-01-04 22:00:00,71.46,112.5,1.73,0.64,2.44,0.71,1.8,January,Winter,Christmas & New Year,136.70827586206894,Moderate,Naharlagun,Arunchal Pradesh
2024-01-04 23:00:00,61.92,101.12,1.7,0.63,2.38,0.55,1.79,January,Winter,Christmas & New Year,104.14068965517242,Moderate,Naharlagun,Arunchal Pradesh
2024-01-05 00:00:00,41.0,69.0,1.71,0.64,2.4,0.41,1.81,January,Winter,Christmas & New Year,69.0,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-05 01:00:00,46.33,75.5,1.69,0.64,2.37,0.3,1.76,January,Winter,Christmas & New Year,76.90241379310345,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-05 02:00:00,33.0,49.0,1.71,0.64,2.38,0.28,1.81,January,Winter,Christmas & New Year,54.37931034482759,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-05 03:00:00,27.05,43.82,1.71,0.63,2.38,0.2,1.79,January,Winter,Christmas & New Year,45.083333333333336,Good,Naharlagun,Arunchal Pradesh
2024-01-05 04:00:00,20.88,33.88,1.7,0.62,2.35,0.19,1.76,January,Winter,Christmas & New Year,34.8,Good,Naharlagun,Arunchal Pradesh
2024-01-05 05:00:00,18.25,28.88,1.72,0.63,2.37,0.18,1.76,January,Winter,Christmas & New Year,30.416666666666668,Good,Naharlagun,Arunchal Pradesh
2024-01-05 06:00:00,16.62,27.12,1.69,0.62,2.36,0.26,1.75,January,Winter,Christmas & New Year,27.700000000000003,Good,Naharlagun,Arunchal Pradesh
2024-01-05 07:00:00,43.19,74.25,1.69,0.62,2.32,0.39,1.74,January,Winter,Christmas & New Year,74.25,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-05 08:00:00,53.75,87.88,1.67,0.62,2.32,0.3,1.74,January,Winter,Christmas & New Year,89.4396551724138,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-05 09:00:00,46.37,72.43,1.75,0.64,2.41,0.25,1.8,January,Winter,Christmas & New Year,76.97,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-05 10:00:00,31.39,50.41,1.83,0.67,2.54,0.19,1.9,January,Winter,Christmas & New Year,51.65896551724138,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-05 11:00:00,49.96,78.25,1.84,0.68,2.57,0.18,1.93,January,Winter,Christmas & New Year,83.03586206896551,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-05 12:00:00,19.17,31.12,1.84,0.68,2.55,0.16,1.92,January,Winter,Christmas & New Year,31.950000000000003,Good,Naharlagun,Arunchal Pradesh
2024-01-05 13:00:00,7.28,11.62,1.84,0.68,2.55,0.19,1.9,January,Winter,Christmas & New Year,12.133333333333335,Good,Naharlagun,Arunchal Pradesh
2024-01-05 14:00:00,32.12,50.38,1.85,0.68,2.56,0.2,1.92,January,Winter,Christmas & New Year,52.892413793103444,Satisfactory,Naharlagun,Arunchal Pradesh
2024-01-05 15:00:00,27.43,47.12,1.84,0.68,2.57,0.21,1.93,January,Winter,Christmas & New Year,47.12,Good,Naharlagun,Arunchal Pradesh
2024-01-05 16:00:00,51.16,84.0,1.84,0.68,2.57,0.29,1.93,January,Winter,Christmas & New Year,85.06344827586207,Satisfactory,Naharlagun,Arunchal Pradesh
