TIMESTAMP,PM2.5,PM10,NO2,SO2,MONTH,SEASON,FESTIVAL_SEASON,AQI,AQI_CATEGORY,CITY,STATE,LATITUDE,LONGITUDE
2024-10-29 03:00:00,82.09,197.21,23.62,27.3,October,Post-Monsoon,Diwali Festival Season,172.99689655172415,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 04:00:00,89.22,193.32,23.38,27.22,October,Post-Monsoon,Diwali Festival Season,197.33724137931034,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 05:00:00,86.86,199.66,23.62,26.99,October,Post-Monsoon,Diwali Festival Season,189.2806896551724,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 06:00:00,85.0,293.81,24.17,27.18,October,Post-Monsoon,Diwali Festival Season,243.81,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 07:00:00,59.39,345.61,23.94,27.42,October,Post-Monsoon,Diwali Festival Season,295.61,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 08:00:00,70.67,351.0,23.93,27.41,October,Post-Monsoon,Diwali Festival Season,301.0,Very Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 09:00:00,20.11,134.82,24.34,27.66,October,Post-Monsoon,Diwali Festival Season,123.47100671140939,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 10:00:00,45.0,161.07,23.7,27.75,October,Post-Monsoon,Diwali Festival Season,140.91228187919464,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 11:00:00,90.4,195.91,23.77,27.6,October,Post-Monsoon,Diwali Festival Season,164.0610067114094,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 12:00:00,95.79,194.96,23.26,27.43,October,Post-Monsoon,Diwali Festival Season,217.35206896551728,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 13:00:00,86.18,164.0,23.21,27.23,October,Post-Monsoon,Diwali Festival Season,186.9593103448276,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 14:00:00,51.02,126.38,23.7,26.96,October,Post-Monsoon,Diwali Festival Season,117.86322147651006,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 15:00:00,2.61,73.61,24.34,26.94,October,Post-Monsoon,Diwali Festival Season,73.61,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 16:00:00,31.88,82.37,24.02,26.78,October,Post-Monsoon,Diwali Festival Season,82.37,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 17:00:00,4.88,107.3,24.29,26.97,October,Post-Monsoon,Diwali Festival Season,105.18590604026845,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 18:00:00,39.45,169.2,23.59,26.86,October,Post-Monsoon,Diwali Festival Season,146.31409395973154,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 19:00:00,98.14,230.54,23.6,27.16,October,Post-Monsoon,Diwali Festival Season,225.3744827586207,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 20:00:00,123.49,295.58,23.71,27.71,October,Post-Monsoon,Diwali Festival Season,302.91093023255814,Very Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 21:00:00,120.4,295.57,23.52,27.68,October,Post-Monsoon,Diwali Festival Season,245.57,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 22:00:00,88.92,254.18,23.98,27.84,October,Post-Monsoon,Diwali Festival Season,204.18,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-29 23:00:00,16.32,173.34,23.91,27.73,October,Post-Monsoon,Diwali Festival Season,149.0648322147651,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 00:00:00,2.31,177.82,23.97,27.7,October,Post-Monsoon,Diwali Festival Season,152.04147651006713,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 01:00:00,29.56,220.57,24.21,27.53,October,Post-Monsoon,Diwali Festival Season,180.4458389261745,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 02:00:00,44.99,214.72,23.84,27.3,October,Post-Monsoon,Diwali Festival Season,176.55892617449666,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 03:00:00,90.18,218.38,23.56,27.36,October,Post-Monsoon,Diwali Festival Season,178.99073825503356,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 04:00:00,83.14,186.24,23.59,27.57,October,Post-Monsoon,Diwali Festival Season,176.58137931034483,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 05:00:00,78.72,178.72,24.12,27.41,October,Post-Monsoon,Diwali Festival Season,161.49241379310345,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 06:00:00,80.62,171.92,24.09,27.23,October,Post-Monsoon,Diwali Festival Season,167.9786206896552,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 07:00:00,28.6,200.28,24.0,27.48,October,Post-Monsoon,Diwali Festival Season,166.96456375838926,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 08:00:00,19.25,205.26,24.19,27.4,October,Post-Monsoon,Diwali Festival Season,170.27342281879194,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 09:00:00,22.55,154.65,24.36,27.46,October,Post-Monsoon,Diwali Festival Season,136.64664429530202,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 10:00:00,28.96,139.95,23.94,27.76,October,Post-Monsoon,Diwali Festival Season,126.87953020134228,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 11:00:00,80.98,181.74,23.62,27.62,October,Post-Monsoon,Diwali Festival Season,169.20758620689656,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 12:00:00,90.22,180.56,23.51,27.57,October,Post-Monsoon,Diwali Festival Season,153.8620134228188,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 13:00:00,81.74,160.28,23.53,27.27,October,Post-Monsoon,Diwali Festival Season,171.8020689655172,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 14:00:00,61.39,138.68,24.1,27.41,October,Post-Monsoon,Diwali Festival Season,126.03570469798659,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 15:00:00,19.94,62.22,24.08,27.7,October,Post-Monsoon,Diwali Festival Season,62.22,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 16:00:00,31.88,66.34,23.86,27.79,October,Post-Monsoon,Diwali Festival Season,66.34,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 17:00:00,28.0,127.69,23.66,27.81,October,Post-Monsoon,Diwali Festival Season,118.73362416107382,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 18:00:00,89.64,234.83,23.77,27.58,October,Post-Monsoon,Diwali Festival Season,198.77103448275864,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 19:00:00,37.59,135.51,24.13,27.68,October,Post-Monsoon,Diwali Festival Season,123.92946308724832,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 20:00:00,36.29,199.25,24.05,27.55,October,Post-Monsoon,Diwali Festival Season,166.28020134228188,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 21:00:00,40.04,173.29,24.09,27.4,October,Post-Monsoon,Diwali Festival Season,149.03161073825504,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 22:00:00,33.89,150.8,23.9,27.51,October,Post-Monsoon,Diwali Festival Season,134.08859060402685,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-30 23:00:00,74.09,194.04,23.67,29.66,October,Post-Monsoon,Diwali Festival Season,162.8185234899329,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 00:00:00,114.75,261.11,23.49,28.42,October,Post-Monsoon,Diwali Festival Season,282.07758620689657,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 01:00:00,94.0,189.32,23.44,27.82,October,Post-Monsoon,Diwali Festival Season,211.24137931034483,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 02:00:00,68.62,150.64,24.03,27.34,October,Post-Monsoon,Diwali Festival Season,133.98228187919463,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 03:00:00,19.25,82.41,24.07,27.04,October,Post-Monsoon,Diwali Festival Season,82.41,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 04:00:00,31.88,70.22,23.98,27.39,October,Post-Monsoon,Diwali Festival Season,70.22,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 05:00:00,7.6,83.08,24.1,28.2,October,Post-Monsoon,Diwali Festival Season,83.08,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 06:00:00,25.34,147.04,24.0,30.3,October,Post-Monsoon,Diwali Festival Season,131.5903355704698,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 07:00:00,71.41,295.67,23.68,32.03,October,Post-Monsoon,Diwali Festival Season,245.67000000000002,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 08:00:00,103.79,371.33,23.49,31.71,October,Post-Monsoon,Diwali Festival Season,326.47683544303794,Very Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 09:00:00,108.15,268.24,23.46,30.15,October,Post-Monsoon,Diwali Festival Season,259.54655172413794,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 10:00:00,86.17,193.44,23.59,29.8,October,Post-Monsoon,Diwali Festival Season,186.92517241379312,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 11:00:00,60.28,125.17,26.44,19.71,October,Post-Monsoon,Diwali Festival Season,117.05926174496645,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 12:00:00,87.18,87.64,28.82,22.96,October,Post-Monsoon,Diwali Festival Season,190.37310344827588,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 13:00:00,98.8,59.27,24.02,35.88,October,Post-Monsoon,Diwali Festival Season,227.62758620689655,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 14:00:00,75.46,91.3,23.89,35.82,October,Post-Monsoon,Diwali Festival Season,150.36344827586205,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 15:00:00,44.84,133.5,23.7,35.9,October,Post-Monsoon,Diwali Festival Season,122.59395973154362,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 16:00:00,83.08,160.0,23.5,35.64,October,Post-Monsoon,Diwali Festival Season,176.37655172413793,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 17:00:00,96.35,199.32,23.42,35.76,October,Post-Monsoon,Diwali Festival Season,219.26379310344825,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 18:00:00,87.0,225.85,26.67,30.07,October,Post-Monsoon,Diwali Festival Season,189.75862068965517,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 19:00:00,79.77,225.24,24.2,33.51,October,Post-Monsoon,Diwali Festival Season,183.54872483221476,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 20:00:00,125.64,414.38,23.97,38.33,October,Post-Monsoon,Diwali Festival Season,380.42556962025316,Very Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 21:00:00,535.63,356.19,24.18,45.44,October,Post-Monsoon,Diwali Festival Season,452.4134,Severe,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 22:00:00,762.56,342.62,24.03,51.61,October,Post-Monsoon,Diwali Festival Season,493.2608,Severe,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-10-31 23:00:00,604.55,210.97,27.27,42.48,October,Post-Monsoon,Diwali Festival Season,464.81899999999996,Severe,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 00:00:00,673.21,291.3,23.75,47.54,November,Post-Monsoon,Diwali Festival Season,477.1778,Severe,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 01:00:00,386.5,656.18,23.77,43.06,November,Post-Monsoon,Diwali Festival Season,425.57,Severe,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 02:00:00,215.7,453.93,23.74,38.67,November,Post-Monsoon,Diwali Festival Season,414.9357058823529,Severe,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 03:00:00,110.6,306.56,24.05,38.02,November,Post-Monsoon,Diwali Festival Season,267.9103448275862,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 04:00:00,48.95,172.34,24.23,37.73,November,Post-Monsoon,Diwali Festival Season,148.40040268456377,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 05:00:00,32.76,140.27,24.03,37.65,November,Post-Monsoon,Diwali Festival Season,127.09214765100671,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 06:00:00,48.07,174.08,24.09,36.37,November,Post-Monsoon,Diwali Festival Season,149.55651006711412,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 07:00:00,82.24,212.54,23.99,36.32,November,Post-Monsoon,Diwali Festival Season,175.11046979865773,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 08:00:00,107.7,252.8,23.6,37.17,November,Post-Monsoon,Diwali Festival Season,258.0103448275862,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 09:00:00,97.13,222.92,23.34,37.01,November,Post-Monsoon,Diwali Festival Season,221.9265517241379,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 10:00:00,88.87,187.52,23.6,35.76,November,Post-Monsoon,Diwali Festival Season,196.14241379310346,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 11:00:00,56.87,109.32,24.04,36.2,November,Post-Monsoon,Diwali Festival Season,106.52805369127516,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 12:00:00,31.88,40.8,24.12,35.55,November,Post-Monsoon,Diwali Festival Season,52.486896551724136,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 13:00:00,31.88,50.81,24.15,35.58,November,Post-Monsoon,Diwali Festival Season,52.486896551724136,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 14:00:00,2.28,61.64,24.02,35.37,November,Post-Monsoon,Diwali Festival Season,61.64,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 15:00:00,16.83,111.67,23.58,35.25,November,Post-Monsoon,Diwali Festival Season,108.08946308724832,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 16:00:00,77.52,154.16,23.59,35.17,November,Post-Monsoon,Diwali Festival Season,157.3958620689655,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 17:00:00,82.7,151.35,23.59,35.52,November,Post-Monsoon,Diwali Festival Season,175.0793103448276,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 18:00:00,97.69,213.26,23.72,38.03,November,Post-Monsoon,Diwali Festival Season,223.83827586206897,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 19:00:00,72.52,170.09,23.96,36.56,November,Post-Monsoon,Diwali Festival Season,146.90543624161074,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 20:00:00,68.69,250.8,24.42,37.47,November,Post-Monsoon,Diwali Festival Season,127.25206896551722,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 21:00:00,111.76,325.6,24.01,37.38,November,Post-Monsoon,Diwali Festival Season,275.6,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 22:00:00,94.29,276.83,24.07,37.48,November,Post-Monsoon,Diwali Festival Season,226.82999999999998,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-01 23:00:00,59.39,226.74,23.74,36.36,November,Post-Monsoon,Diwali Festival Season,184.54536912751678,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 00:00:00,125.32,289.91,23.46,35.9,November,Post-Monsoon,Diwali Festival Season,304.3153488372093,Very Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 01:00:00,101.96,233.52,23.74,35.46,November,Post-Monsoon,Diwali Festival Season,238.41517241379307,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 02:00:00,56.86,155.17,23.5,35.02,November,Post-Monsoon,Diwali Festival Season,136.9921476510067,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 03:00:00,28.02,127.77,24.27,35.1,November,Post-Monsoon,Diwali Festival Season,118.78677852348993,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 04:00:00,2.92,108.32,24.05,35.32,November,Post-Monsoon,Diwali Festival Season,105.86362416107382,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 05:00:00,12.47,134.45,24.86,36.04,November,Post-Monsoon,Diwali Festival Season,123.2251677852349,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 06:00:00,26.1,134.28,23.72,35.34,November,Post-Monsoon,Diwali Festival Season,123.11221476510067,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 07:00:00,43.67,184.98,23.84,35.66,November,Post-Monsoon,Diwali Festival Season,156.7987919463087,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 08:00:00,77.83,222.25,23.42,35.55,November,Post-Monsoon,Diwali Festival Season,181.56208053691276,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 09:00:00,88.1,199.76,23.5,35.66,November,Post-Monsoon,Diwali Festival Season,193.51379310344825,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 10:00:00,73.84,179.5,23.35,35.55,November,Post-Monsoon,Diwali Festival Season,153.15771812080538,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 11:00:00,50.62,124.25,24.65,35.25,November,Post-Monsoon,Diwali Festival Season,116.44798657718121,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 12:00:00,0.96,43.64,24.13,35.45,November,Post-Monsoon,Diwali Festival Season,44.3125,Good,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 13:00:00,31.88,42.76,24.14,35.47,November,Post-Monsoon,Diwali Festival Season,52.486896551724136,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 14:00:00,31.88,62.25,24.01,35.16,November,Post-Monsoon,Diwali Festival Season,62.25,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 15:00:00,14.75,92.76,23.8,35.07,November,Post-Monsoon,Diwali Festival Season,92.76,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 16:00:00,59.98,117.6,23.73,34.84,November,Post-Monsoon,Diwali Festival Season,112.02953020134228,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 17:00:00,78.75,144.31,23.39,34.93,November,Post-Monsoon,Diwali Festival Season,161.5948275862069,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 18:00:00,83.38,180.82,23.56,35.41,November,Post-Monsoon,Diwali Festival Season,177.4006896551724,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 19:00:00,64.97,163.69,24.0,35.31,November,Post-Monsoon,Diwali Festival Season,142.65308724832215,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 20:00:00,34.52,191.61,24.1,35.89,November,Post-Monsoon,Diwali Festival Season,161.20395973154365,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 21:00:00,15.52,157.09,23.92,35.57,November,Post-Monsoon,Diwali Festival Season,138.2678523489933,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 22:00:00,54.77,228.0,24.18,35.64,November,Post-Monsoon,Diwali Festival Season,185.38255033557047,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-02 23:00:00,60.15,216.56,24.05,35.3,November,Post-Monsoon,Diwali Festival Season,177.78147651006714,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 00:00:00,89.42,222.95,23.57,35.3,November,Post-Monsoon,Diwali Festival Season,198.02,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 01:00:00,98.8,233.12,23.94,35.33,November,Post-Monsoon,Diwali Festival Season,227.62758620689655,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 02:00:00,91.18,210.97,23.74,35.42,November,Post-Monsoon,Diwali Festival Season,201.6144827586207,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 03:00:00,70.29,172.65,24.0,35.27,November,Post-Monsoon,Diwali Festival Season,148.60637583892617,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 04:00:00,9.96,76.57,24.24,34.62,November,Post-Monsoon,Diwali Festival Season,76.57,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 05:00:00,0.44,56.99,24.11,34.88,November,Post-Monsoon,Diwali Festival Season,56.99,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 06:00:00,5.58,106.22,24.02,34.74,November,Post-Monsoon,Diwali Festival Season,104.46832214765101,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 07:00:00,17.08,160.55,24.04,34.34,November,Post-Monsoon,Diwali Festival Season,140.56677852348994,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 08:00:00,54.51,206.54,23.56,34.39,November,Post-Monsoon,Diwali Festival Season,171.12389261744966,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 09:00:00,126.65,284.34,23.38,35.57,November,Post-Monsoon,Diwali Festival Season,305.3360465116279,Very Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 10:00:00,200.25,417.31,23.65,35.73,November,Post-Monsoon,Diwali Festival Season,384.09734177215194,Very Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 11:00:00,81.22,165.36,23.94,35.45,November,Post-Monsoon,Diwali Festival Season,170.02689655172412,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 12:00:00,24.55,75.62,24.21,35.7,November,Post-Monsoon,Diwali Festival Season,75.62,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 13:00:00,31.88,50.7,24.14,35.88,November,Post-Monsoon,Diwali Festival Season,52.486896551724136,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 14:00:00,31.88,79.56,24.12,36.46,November,Post-Monsoon,Diwali Festival Season,79.56,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 15:00:00,7.41,93.9,23.81,36.16,November,Post-Monsoon,Diwali Festival Season,93.9,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 16:00:00,56.15,127.99,23.74,35.91,November,Post-Monsoon,Diwali Festival Season,118.93295302013422,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 17:00:00,74.56,170.32,23.73,35.69,November,Post-Monsoon,Diwali Festival Season,147.29103448275862,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 18:00:00,96.18,231.4,23.44,35.95,November,Post-Monsoon,Diwali Festival Season,218.68344827586208,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 19:00:00,110.12,297.35,23.75,36.52,November,Post-Monsoon,Diwali Festival Season,266.2717241379311,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 20:00:00,70.92,302.98,24.54,36.53,November,Post-Monsoon,Diwali Festival Season,252.98000000000002,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 21:00:00,20.98,265.28,24.24,36.27,November,Post-Monsoon,Diwali Festival Season,215.27999999999997,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 22:00:00,26.95,255.03,24.2,35.83,November,Post-Monsoon,Diwali Festival Season,205.03,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-03 23:00:00,26.14,206.78,23.84,36.09,November,Post-Monsoon,Diwali Festival Season,171.283355704698,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 00:00:00,57.7,227.11,23.88,35.64,November,Post-Monsoon,Diwali Festival Season,184.7912080536913,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 01:00:00,94.76,217.26,23.66,35.79,November,Post-Monsoon,Diwali Festival Season,213.83586206896553,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 02:00:00,77.48,217.36,23.81,35.56,November,Post-Monsoon,Diwali Festival Season,178.3130201342282,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 03:00:00,63.81,162.51,23.94,35.59,November,Post-Monsoon,Diwali Festival Season,141.86906040268457,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 04:00:00,14.09,80.05,24.0,35.58,November,Post-Monsoon,Diwali Festival Season,80.05,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 05:00:00,31.88,75.5,24.17,35.81,November,Post-Monsoon,Diwali Festival Season,75.5,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 06:00:00,6.22,134.92,23.96,35.15,November,Post-Monsoon,Diwali Festival Season,123.53744966442952,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 07:00:00,25.62,185.43,24.04,34.76,November,Post-Monsoon,Diwali Festival Season,157.09778523489933,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 08:00:00,64.26,300.89,23.94,35.74,November,Post-Monsoon,Diwali Festival Season,250.89,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 09:00:00,134.66,379.97,23.56,36.59,November,Post-Monsoon,Diwali Festival Season,337.3041772151899,Very Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 10:00:00,95.5,226.59,23.39,35.98,November,Post-Monsoon,Diwali Festival Season,216.36206896551724,Poor,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 11:00:00,89.32,204.31,23.62,35.52,November,Post-Monsoon,Diwali Festival Season,197.67862068965513,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 12:00:00,26.84,122.53,24.11,35.55,November,Post-Monsoon,Diwali Festival Season,115.3051677852349,Moderate,Ratlam,Madhya Pradesh,23.50222,74.9551534
2024-11-04 13:00:00,31.88,70.46,24.18,35.48,November,Post-Monsoon,Diwali Festival Season,70.46,Satisfactory,Ratlam,Madhya Pradesh,23.50222,74.9551534
